accuracy,perf,pair_interaction_threshold_0,pair_interaction_decision_0,pair_interaction_decision_1,self_box_accumulate_threshold_0,self_box_accumulate_decision_0,self_box_accumulate_decision_1,neighbor_box_accumulate_threshold_0,neighbor_box_accumulate_decision_0,neighbor_box_accumulate_decision_1
0.8900875517756281,0.471735,5,0,1,0,0,0,2,0,0
0.8898065929555367,0.537337,18,0,1,5,0,0,10,1,0
0.8900962110048045,0.315239,12,1,1,0,0,0,10,1,0
0.8893286820736983,0.546409,33,0,1,0,0,0,0,0,0
0.8896367985408172,0.530624,62,0,1,1,0,0,14,1,1
0.8900074696868607,0.519359,11,0,1,0,0,0,10,1,0
0.8900962110048045,0.315873,11,1,1,0,0,1,19,1,0
0.8900962110048045,0.313974,7,1,1,0,0,1,9,1,0
0.8900962110048045,0.315371,11,1,1,0,0,1,7,1,0
0.8900962110048045,0.320133,32,1,1,2,0,1,18,1,0
0.8897912393423391,0.525428,80,0,1,2,0,0,0,0,0
0.8898008347677109,0.51063,49,0,0,18,1,0,13,0,0
0.8898008347677109,0.510642,1,0,0,5,0,0,8,0,0
0.8900962110048045,0.319238,11,1,1,0,0,1,10,0,0
0.8898008347677109,0.515703,22,0,0,5,0,0,4,0,0
0.8898008347677109,0.508019,61,0,0,0,0,0,14,0,0
0.8898008347677109,0.510952,8,0,0,0,0,1,6,0,0
0.889811276550959,0.523848,5,1,0,2,0,0,14,0,0
0.8900962110048045,0.315681,3,1,1,0,0,1,10,1,0
0.8899144054819162,0.521747,11,1,0,0,0,1,10,1,0
0.8900962110048045,0.313984,11,1,1,2,0,1,22,1,0
0.8900962110048045,0.314861,11,1,1,1,0,1,10,1,0
0.8899144054819162,0.5148,11,1,0,0,0,1,1,1,0
0.8900962110048045,0.315864,11,1,1,0,0,0,4,1,0
0.8900962110048045,0.313816,11,1,1,0,0,1,15,1,0
0.8900074696868607,0.504452,11,0,1,0,0,1,10,1,0
0.8900962110048045,0.317472,9,1,1,1,0,1,10,1,0
0.8900962110048045,0.317308,7,1,1,0,0,1,10,1,0
0.8900962110048045,0.326413,11,1,1,0,0,1,10,0,0
0.8900962110048045,0.330667,16,1,1,0,0,1,10,1,0
0.8900962110048045,0.318821,0,1,1,52,1,0,0,0,0
0.8911386423689935,0.350015,58,1,0,26,0,0,5,1,0
0.8898008347677109,0.510796,0,0,0,25,0,0,4,1,1
0.8898008347677109,0.510169,11,0,0,52,0,0,0,1,0
0.8898008347677109,0.509148,85,0,0,1,0,1,3,0,0
0.8900962110048045,0.315181,11,1,1,0,0,0,10,1,0
0.8900962110048045,0.313601,11,1,1,0,1,1,10,1,0
0.8900962110048045,0.313571,11,1,1,10,0,0,10,1,0
0.8898008347677109,0.507724,21,0,0,0,0,0,2,0,0
0.8900962110048045,0.314183,11,1,1,0,0,1,9,1,0
0.8900962110048045,0.31739,11,1,1,0,0,1,5,1,0
0.8900962110048045,0.31382,27,1,1,0,0,1,13,1,0
0.8898008347677109,0.507866,20,0,0,0,0,0,4,0,0
0.8898008347677109,0.509185,158,0,0,0,0,0,0,0,0
0.8900962110048045,0.314475,191,1,1,55,0,0,5,1,0
0.8900962110048045,0.330421,137,1,0,14,1,0,1,0,1
0.8915011047262751,0.385832,47,1,0,1,0,0,8,0,0
0.8899355343297431,0.519103,14,0,1,0,0,0,4,0,0
0.8899355343297431,0.519332,14,0,1,1,0,1,6,0,0
0.8898008347677109,0.513614,47,0,0,0,0,0,10,0,0
0.8900962110048045,0.314104,11,1,1,1,0,1,16,1,0
0.8900962110048045,0.315519,12,1,1,0,0,1,10,1,0
0.8900962110048045,0.320397,11,1,1,0,0,1,7,1,0
0.8900962110048045,0.313372,12,1,1,0,0,1,11,1,0
0.8899144054819162,0.518704,11,1,0,0,0,1,10,1,0
0.8900962110048045,0.315168,11,1,1,0,1,1,10,1,0
0.8900962110048045,0.318426,11,1,1,0,0,1,10,0,0
0.8899144054819162,0.510401,11,1,0,0,0,1,10,1,0
0.8898008347677109,0.508818,165,0,0,28,0,1,0,1,1
0.8898450612241899,0.52076,8,1,0,8,0,0,0,0,1
0.8898008347677109,0.511847,3,0,0,0,0,0,0,1,0
0.8913559045087083,0.365726,53,1,0,5,0,1,22,0,1
0.8900962110048045,0.319611,11,1,1,0,0,1,9,1,0
0.8900962110048045,0.315722,5,1,1,1,0,1,10,1,0
0.8900962110048045,0.314193,15,1,1,0,0,1,17,1,0
0.8900962110048045,0.314512,11,1,1,1,0,1,6,1,0
0.8898008347677109,0.515976,55,0,0,0,0,1,5,0,0
0.8898008347677109,0.516281,17,0,0,0,0,1,6,0,0
0.8898008347677109,0.509054,28,0,0,1,0,0,5,0,0
0.8900132485255947,0.508159,14,1,0,1,0,0,10,0,0
0.8900962110048045,0.315548,11,1,1,0,1,1,10,1,0
0.8900962110048045,0.31469,105,1,1,4,0,1,10,0,0
0.8900962110048045,0.315751,11,1,1,11,0,1,10,1,0
0.8900962110048045,0.3175,0,1,1,0,0,1,10,1,0
0.8900962110048045,0.313188,11,1,1,1,0,1,10,1,0
0.8899144054819162,0.512608,11,1,0,0,0,1,10,1,0
0.8900962110048045,0.319966,8,1,1,0,0,1,7,1,0
0.8900962110048045,0.316662,6,1,1,0,0,1,6,1,0
0.8898008347677109,0.509152,6,0,0,1,0,1,0,0,0
0.8900962110048045,0.33749,0,0,1,10,1,1,0,0,0
0.8896367985408172,0.544596,62,0,1,0,0,0,11,0,1
0.8900962110048045,0.343777,110,1,0,0,0,1,13,0,0
0.8895160310138723,0.545632,26,0,1,1,0,0,8,1,0
0.8900074696868607,0.527764,11,0,1,0,0,1,10,1,0
0.8900962110048045,0.315259,11,1,1,0,0,1,1,1,0
0.8893206320541247,0.539503,45,0,1,0,0,1,10,1,0
0.8898008347677109,0.522716,26,0,0,0,0,0,5,0,0
0.8900962110048045,0.316261,11,1,1,0,0,1,5,1,0
0.8900962110048045,0.319811,9,1,1,1,0,1,10,1,0
0.8900962110048045,0.315052,26,1,1,2,0,1,24,1,0
0.8898008347677109,0.511795,26,0,0,0,0,0,6,0,0
0.8898008347677109,0.521201,0,0,0,0,0,1,0,0,0
0.8898008347677109,0.534343,0,1,0,1,1,0,0,0,1
0.8898008347677109,0.511529,12,0,0,1,1,1,1,0,1
0.8898008347677109,0.518395,86,0,0,0,0,0,6,0,0
0.8899144054819162,0.51178,11,1,0,0,0,1,24,1,0
0.8900962110048045,0.316976,11,1,1,0,1,1,10,1,0
0.8900074696868607,0.504256,11,0,1,0,0,1,10,1,0
0.8900962110048045,0.314513,28,1,1,0,0,1,6,1,0
0.8900962110048045,0.314177,3,1,1,0,0,1,10,0,0
0.8900962110048045,0.320367,9,1,1,0,0,1,10,1,0
0.8900962110048045,0.32778,11,1,1,0,0,1,6,1,0
0.8898008347677109,0.515299,47,0,0,0,0,0,6,0,0
0.8913503508786018,0.429248,37,1,0,6,0,0,22,0,0
0.8898008347677109,0.515973,160,0,0,72,0,0,14,0,0
0.8898008347677109,0.517649,0,0,0,17,0,0,2,1,1
0.8898008347677109,0.51168,131,0,0,0,0,0,13,0,0
0.8900962110048045,0.315444,0,1,1,0,0,1,10,1,0
0.8900962110048045,0.31557,13,1,1,0,0,1,10,1,0
0.8900962110048045,0.327695,11,1,1,0,1,1,0,1,0
0.8898008347677109,0.509358,63,0,0,0,0,0,9,0,0
0.8900962110048045,0.318042,11,1,1,0,0,1,11,1,0
0.8900962110048045,0.317086,17,1,1,0,0,1,10,1,0
0.8900962110048045,0.314561,11,1,1,0,0,1,8,1,0
0.8898008347677109,0.507993,131,0,0,0,0,0,9,0,0
0.8900962110048045,0.335873,0,0,1,35,0,0,11,0,0
0.8900962110048045,0.3163,7,1,1,3,1,0,13,0,0
0.8900962110048045,0.314998,0,1,1,12,0,0,1,0,0
0.8898008347677109,0.507725,67,0,0,0,0,0,8,0,0
0.8900962110048045,0.321942,11,1,1,0,0,1,10,0,0
0.8900962110048045,0.314534,0,1,1,0,1,1,10,1,0
0.8900962110048045,0.315709,11,1,1,0,0,1,10,0,0
0.8898008347677109,0.512985,19,0,0,0,0,0,13,0,0
0.8900962110048045,0.316127,11,1,1,0,0,1,7,1,0
0.8900962110048045,0.32124,11,1,1,0,0,0,10,1,0
0.8900074696868607,0.505846,11,0,1,0,0,1,12,1,0
0.8898008347677109,0.507448,27,0,0,0,0,0,10,0,0
0.8898008347677109,0.51728,125,0,0,1,0,0,7,1,0
0.8893286820736983,0.55499,33,0,1,29,1,0,0,1,0
0.8896367985408172,0.543223,62,0,1,3,0,0,14,1,0
0.8898008347677109,0.511354,23,0,0,0,0,0,14,0,0
0.8899144054819162,0.515165,11,1,0,0,0,1,10,1,0
0.8900962110048045,0.319466,11,1,1,9,0,1,10,1,0
0.8900962110048045,0.314944,11,1,1,14,0,1,10,1,0
0.8898008347677109,0.554286,29,0,0,0,0,0,11,0,0
0.8900962110048045,0.314672,11,1,1,0,0,1,7,1,0
0.8900962110048045,0.314327,7,1,1,0,0,1,10,1,0
0.8900962110048045,0.31375,6,1,1,0,0,1,6,1,0
0.891472186848629,0.398209,41,1,0,0,0,0,7,0,0
0.8898008347677109,0.509881,31,0,0,0,0,0,8,0,0
0.8898008347677109,0.515564,49,0,0,0,0,0,7,0,0
0.8905229167139779,0.472334,23,1,0,0,0,0,8,0,0
0.8897912393423391,0.525455,80,0,1,100,0,0,0,0,0
0.8898008347677109,0.513704,0,0,0,18,1,0,8,0,0
0.8898008456094615,0.531099,1,1,0,5,0,0,2,0,0
0.8900962110048045,0.315983,0,1,1,52,1,0,7,0,0
0.8900962110048045,0.315239,43,1,1,0,0,1,10,0,0
0.8900962110048045,0.315489,11,1,1,14,0,1,10,1,0
0.8900962110048045,0.31533,12,1,1,0,0,0,10,1,0
0.8900074696868607,0.507788,11,0,1,0,0,1,10,1,0
0.8900962110048045,0.313763,11,1,1,0,0,1,6,1,0
0.8900962110048045,0.321111,7,1,1,0,0,1,10,1,0
0.8900962110048045,0.313204,10,1,1,0,0,1,8,1,0
0.8900962110048045,0.319717,26,1,1,0,0,1,10,1,0
0.8898008347677109,0.512967,32,0,0,0,0,0,6,0,0
0.8898008347677109,0.507534,48,0,0,0,0,0,8,0,0
0.8898008347677109,0.523083,31,0,0,0,0,0,6,0,0
0.8898008347677109,0.509065,41,0,0,0,0,0,8,0,0
0.8898008347677109,0.532374,0,1,0,26,0,0,5,1,0
0.8898008347677109,0.51116,27,0,0,25,1,0,5,1,1
0.8899144054819162,0.510833,11,1,0,8,0,0,0,1,0
0.8900962110048045,0.332607,158,1,0,100,0,0,26,1,0
0.8900962110048045,0.31574,11,1,1,0,0,0,10,1,0
0.8900074696868607,0.50811,11,0,1,0,1,1,5,1,0
0.8900962110048045,0.3157,0,1,1,3,0,1,10,1,0
0.8900962110048045,0.315164,11,1,1,0,0,1,10,0,0
0.8898450612241899,0.526093,8,1,0,0,0,1,10,1,0
0.8900962110048045,0.317399,11,1,1,0,0,1,9,1,0
0.8900962110048045,0.313813,11,1,1,1,0,1,10,1,0
0.8900962110048045,0.317635,2,1,1,0,0,1,19,1,0
0.8898008347677109,0.513307,41,0,0,0,0,0,6,0,0
0.8900962110048045,0.314723,191,1,1,55,0,0,26,1,0
0.8900962110048045,0.331193,137,1,0,14,0,0,1,0,1
0.8898008347677109,0.518387,165,0,0,28,0,1,0,1,0
0.8898008347677109,0.51162,48,0,0,0,0,0,9,0,0
0.8900962110048045,0.314353,11,1,1,0,0,1,15,1,0
0.8900962110048045,0.314176,11,1,1,2,0,1,10,1,0
0.8900962110048045,0.313988,11,1,1,1,0,1,10,1,0
0.8899144054819162,0.51622,11,1,0,0,0,1,10,1,0
0.8900962110048045,0.314557,11,1,1,0,0,1,10,0,0
0.8900962110048045,0.314641,11,1,1,0,0,1,10,1,1
0.8900962110048045,0.31458,11,1,1,0,1,1,10,1,0
0.8898008347677109,0.511116,42,0,0,0,0,0,8,0,0
0.8898299273179793,0.525042,7,1,0,8,0,0,0,0,1
0.8898008347677109,0.510423,3,0,0,15,0,1,0,1,0
0.8913559045087083,0.364647,53,1,0,5,0,0,22,0,0
0.8898008347677109,0.508469,23,0,0,0,0,0,7,0,0
0.8900962110048045,0.315191,3,1,1,0,0,1,10,1,0
0.8900962110048045,0.318553,6,1,1,1,0,1,10,1,0
0.8900962110048045,0.314061,23,1,1,0,0,1,16,1,0
0.8898008347677109,0.507487,30,0,0,0,0,0,7,0,0
0.8900962110048045,0.313694,11,1,1,0,0,1,0,1,0
0.8899144054819162,0.517146,11,1,0,0,0,1,10,1,0
0.8900074696868607,0.505303,11,0,1,0,0,1,10,1,0
0.8898008347677109,0.508866,28,0,0,0,0,0,9,0,0
0.8898008347677109,0.510634,1,0,0,1,0,1,0,0,0
0.8898008347677109,0.528615,0,1,0,10,1,1,0,0,0
0.8900962110048045,0.316238,62,1,1,100,0,0,26,0,1
0.8898008347677109,0.509085,32,0,0,0,0,0,8,0,0
0.8900962110048045,0.317987,7,1,1,0,0,1,10,1,0
0.8900962110048045,0.315872,6,1,1,0,0,1,6,1,0
0.8900962110048045,0.315851,11,1,1,0,0,1,18,1,0
0.8913895424485281,0.418755,38,1,0,0,0,0,7,0,0
0.8909218469485394,0.444934,29,1,0,0,0,0,7,0,0
0.8898008347677109,0.50734,33,0,0,0,0,0,7,0,0
0.8898008347677109,0.510757,42,0,0,0,0,0,7,0,0
0.8900962110048045,0.313405,11,1,1,0,0,1,11,1,0
0.8900962110048045,0.328561,11,1,1,0,0,1,10,1,1
0.8900983389354216,0.3283,93,1,0,0,0,1,10,1,0
0.8900962110048045,0.31458,11,1,1,27,0,0,10,1,0
0.8900962110048045,0.340111,110,1,0,0,0,1,13,0,1
0.8898008347677109,0.509744,200,0,0,0,0,1,0,0,0
0.8898008347677109,0.537221,0,1,0,0,1,0,0,0,1
0.8898008347677109,0.510069,0,0,0,1,1,1,1,1,1
0.8900962110048045,0.313293,12,1,1,0,0,1,10,1,0
0.8900962110048045,0.313748,11,1,1,0,0,1,21,1,0
0.8900962110048045,0.313307,16,1,1,1,0,1,10,1,0
0.8900962110048045,0.317871,11,1,1,0,0,1,12,1,0
0.8898008347677109,0.508925,38,0,0,0,0,0,7,0,0
0.8898008347677109,0.512673,39,0,0,0,0,0,7,0,0
0.8898008347677109,0.50817,34,0,0,0,0,0,6,0,0
0.8898008347677109,0.506475,38,0,0,0,0,0,6,0,0
0.8900074696868607,0.505413,11,0,1,0,1,1,11,1,0
0.8900962110048045,0.31378,139,1,1,0,0,1,0,1,0
0.8900962110048045,0.314556,1,1,1,70,0,1,10,1,0
0.8900074696868607,0.503516,11,0,1,0,0,1,10,1,0
0.8913503508786018,0.421659,37,1,0,1,0,0,1,0,0
0.8898008347677109,0.515949,160,0,0,72,0,0,26,0,0
0.8898008347677109,0.509445,0,0,0,16,0,0,2,0,1
0.8898008347677109,0.52121,0,0,0,35,0,0,11,0,0
0.8900962110048045,0.324483,12,1,1,0,0,1,10,1,0
0.8900962110048045,0.3144,30,1,1,0,0,1,10,1,0
0.8900962110048045,0.331127,14,1,1,0,0,1,8,1,0
0.8900962110048045,0.327669,11,1,1,1,0,1,12,1,0
0.8898008347677109,0.514352,31,0,0,0,0,0,7,0,0
0.8899144054819162,0.51077,11,1,0,0,0,1,10,0,0
0.8900962110048045,0.314995,22,1,1,0,0,1,10,0,0
0.8899144054819162,0.510749,11,1,0,0,0,1,10,1,0
0.8898008347677109,0.50842,37,0,0,0,0,0,7,0,0
0.8898299273179793,0.523136,7,1,0,3,1,0,13,0,0
0.8900962110048045,0.338336,0,0,1,12,0,0,1,1,0
0.8900962110048045,0.313698,53,1,1,36,0,0,7,1,1
0.8898008347677109,0.509923,26,0,0,0,0,0,7,0,0
0.8900074696868607,0.538863,11,0,1,0,0,1,10,1,0
0.8900962110048045,0.317998,11,1,1,1,0,1,10,1,0
0.8900962110048045,0.314259,11,1,1,0,0,1,5,1,0
0.8913503508786018,0.4158,37,1,0,0,0,0,7,0,0
0.8911056049677402,0.436673,32,1,0,0,0,0,7,0,0
0.8898008347677109,0.508756,37,0,0,0,0,0,6,0,0
0.8898008347677109,0.512879,34,0,0,0,0,0,7,0,0
0.8900962110048045,0.314074,11,1,1,0,1,0,10,1,0
0.8900962110048045,0.315182,11,1,1,0,0,1,4,1,0
0.8900962110048045,0.31746,11,1,1,0,0,1,5,1,0
0.8899144054819162,0.53149,11,1,0,1,0,0,10,1,0
0.8893286820736983,0.546507,33,0,1,7,0,0,0,0,0
0.8896367985408172,0.536263,62,0,1,1,1,0,14,0,1
0.8900946766437771,0.460564,3,0,1,2,0,0,0,0,0
0.8898008347677109,0.528099,0,1,0,18,1,0,13,0,1
0.8900074696868607,0.506615,11,0,1,0,0,1,10,1,0
0.8900962110048045,0.328416,11,1,1,0,0,1,8,1,0
0.8900962110048045,0.317496,11,1,1,2,0,1,10,1,0
0.8900962110048045,0.314062,11,1,1,0,0,1,8,1,0
0.8898008347677109,0.507498,35,0,0,0,0,0,6,0,0
0.8898008347677109,0.506534,36,0,0,0,0,0,7,0,0
0.8900962110048045,0.313337,11,1,1,0,0,1,10,0,0
0.8900962110048045,0.316776,11,1,1,0,1,1,10,1,0
0.8898008347677109,0.507559,1,0,0,0,0,0,8,0,0
0.8898008347677109,0.531313,0,1,0,100,1,0,7,0,0
0.8898008347677109,0.530646,58,0,0,26,0,0,5,1,0
0.8898008347677109,0.512324,0,0,0,3,0,0,4,0,1
0.8898008347677109,0.512096,0,0,0,0,0,1,0,0,1
0.889786460210686,0.527856,78,0,1,1,0,1,10,0,0
0.8898008347677109,0.507536,187,0,0,52,0,0,25,1,1
0.8898008347677109,0.511303,0,0,0,24,0,0,15,0,1
0.8900962110048045,0.315207,2,1,1,27,0,0,0,1,0
0.8898008347677109,0.509151,187,0,0,52,0,0,0,1,1
0.8898008347677109,0.508734,187,0,0,52,0,1,25,1,1
0.8900962110048045,0.316235,21,1,1,0,0,0,7,0,0
0.8900962110048045,0.321391,2,1,1,42,0,0,0,1,0
0.8900962110048045,0.315795,1,1,1,22,0,0,0,1,0
0.8900962110048045,0.317645,0,1,1,27,0,0,1,1,0
0.8900962110048045,0.314821,2,1,1,47,0,0,0,1,0
0.8900962110048045,0.31338,2,1,1,45,0,0,0,1,0
0.8900962110048045,0.314162,6,1,1,47,0,0,0,1,0
0.8900962110048045,0.317537,4,1,1,47,0,0,0,1,0
0.8900962110048045,0.314186,2,1,1,21,0,0,0,1,0
0.889551375581642,0.545677,25,0,1,32,1,0,2,0,1
0.8900962110048045,0.336504,0,0,1,0,1,0,25,1,0
0.8900958912921306,0.473642,2,0,1,38,1,0,14,0,0
0.8898008347677109,0.514693,2,0,0,11,0,1,1,1,0
0.8900962110048045,0.324749,2,1,1,39,0,0,0,1,0
0.8900962110048045,0.317011,7,1,1,38,0,0,0,1,0
0.8900962110048045,0.318432,4,1,1,45,0,0,1,1,0
0.8900962110048045,0.323071,2,1,1,75,0,0,0,1,0
0.8900983389354216,0.337813,93,1,0,9,0,0,0,0,0
0.8900962110048045,0.32596,111,1,1,52,0,0,21,0,0
0.8898012099091639,0.532987,2,1,0,10,0,0,2,0,1
0.8900724770964357,0.481312,7,0,1,2,1,0,7,1,0
0.8900962110048045,0.316351,2,1,1,55,0,0,0,1,0
0.8900962110048045,0.317467,1,1,1,45,0,0,0,1,0
0.8900962110048045,0.3135,2,1,1,85,0,0,0,1,0
0.8900962110048045,0.313394,2,1,1,26,0,0,0,1,0
0.8900962110048045,0.324483,0,1,1,45,0,0,0,1,0
0.8900962110048045,0.314564,0,1,1,45,0,0,0,1,0
0.8900962110048045,0.315615,6,1,1,51,0,0,0,1,0
0.8900962110048045,0.318857,0,1,1,45,0,0,0,1,0
0.8898012099091639,0.528053,2,1,0,45,0,0,0,1,0
0.8898012099091639,0.530811,2,1,0,0,0,0,0,1,0
0.8900962110048045,0.315409,18,1,1,45,0,0,0,1,0
0.8900962110048045,0.314388,3,1,1,45,0,0,0,1,0
0.8898008347677109,0.518996,93,0,0,33,0,1,0,0,0
0.8898008347677109,0.512572,4,0,0,0,0,0,10,0,1
0.8900962017316811,0.454772,1,0,1,97,0,0,18,1,0
0.8898008347677109,0.516996,13,0,0,87,1,1,0,1,1
0.8893062170561068,0.544003,44,0,1,56,0,0,0,0,0
0.8897472098759563,0.530352,71,0,1,0,0,1,0,0,0
0.8898008347677109,0.51185,0,0,0,1,0,1,13,0,1
0.8900962110048045,0.316607,2,1,1,45,0,0,0,0,0
0.8900962110048045,0.315025,2,1,1,45,0,0,1,1,0
0.8898026481971604,0.535881,3,1,0,45,0,0,0,1,0
0.8900962110048045,0.315634,5,1,1,45,0,0,0,1,0
0.8900962110048045,0.317164,2,1,1,99,0,0,0,1,0
0.8898008347677109,0.506682,0,0,0,0,0,0,26,0,0
0.8897316448134209,0.53437,20,0,1,87,0,0,21,0,0
0.8898008347677109,0.509025,0,0,0,0,0,1,0,0,0
0.8898008347677109,0.531327,72,0,0,10,0,0,9,0,0
0.8900962110048045,0.316727,1,1,1,45,0,0,0,1,0
0.8900962110048045,0.313932,2,1,1,45,0,0,26,1,0
0.8898008347677109,0.512154,57,0,0,45,0,0,0,1,0
0.8898012099091639,0.545863,2,1,0,45,0,0,0,1,0
0.8900962110048045,0.315022,1,1,1,45,0,0,0,1,0
0.8900962110048045,0.314209,4,1,1,90,0,0,0,1,0
0.8900962017316811,0.461715,1,0,1,45,0,0,0,1,0
0.8900962110048045,0.315093,3,1,1,21,0,0,0,1,0
0.8898008347677109,0.507168,2,0,0,1,0,0,9,0,0
0.8898008347677109,0.508482,124,0,0,96,0,0,1,0,0
0.8895299657736584,0.53656,56,0,1,5,0,1,12,0,0
0.8898382744663922,0.526831,17,0,1,8,1,0,0,1,0
0.8900962110048045,0.335609,102,1,0,22,0,0,4,0,0
0.8894195201416591,0.547284,29,0,1,12,0,0,12,0,0
0.8898008347677109,0.515417,10,0,0,35,0,0,18,0,0
0.8898008347677109,0.5068,10,0,0,9,0,0,17,0,0
0.8900962110048045,0.317175,2,1,1,45,0,0,0,0,0
0.8900962110048045,0.317701,7,1,1,45,0,0,0,1,0
0.8900962110048045,0.314352,1,1,1,27,0,0,1,1,0
0.8900962110048045,0.318462,2,1,1,79,0,0,1,1,0
0.8898012099091639,0.53341,2,1,0,20,0,0,0,1,0
0.8900962110048045,0.31703,2,1,1,45,0,0,14,1,0
0.8900962110048045,0.314612,0,1,1,45,0,0,0,1,0
0.8898008347677109,0.531728,128,0,1,45,0,0,0,1,0
0.8898008347677109,0.51455,10,0,0,6,0,0,4,0,0
0.8898008347677109,0.513659,24,0,0,85,0,1,2,1,1
0.8898008347677109,0.507661,71,0,0,10,0,0,2,0,0
0.8898007788037094,0.531068,93,0,1,9,0,0,15,0,0
0.8900962110048045,0.317344,2,1,1,62,0,0,0,1,0
0.8900962110048045,0.317932,2,1,1,56,0,0,0,1,0
0.8900962110048045,0.315427,1,1,1,45,0,0,0,1,0
0.8900962110048045,0.319932,1,1,1,45,0,0,0,1,0
0.8900962110048045,0.321378,11,1,1,15,0,1,0,0,1
0.8898002739749947,0.530091,89,0,1,6,0,0,4,0,0
0.8898008347677109,0.519617,3,0,0,62,0,0,4,0,0
0.8898008347677109,0.525355,104,0,1,0,1,1,0,0,0
0.8898012099091639,0.532694,2,1,0,45,0,1,0,1,0
0.8900962110048045,0.319433,2,1,1,45,0,0,0,0,0
0.8900962110048045,0.315353,2,1,1,45,0,0,0,0,0
0.8900962110048045,0.318118,2,1,1,45,0,1,0,1,0
0.8901560125050647,0.497331,17,1,0,23,0,0,7,0,0
0.8897385147072384,0.529397,70,0,1,54,0,0,4,0,0
0.8900962110048045,0.316027,1,1,1,45,0,0,0,1,0
0.8900962110048045,0.314654,3,1,1,45,0,0,0,1,0
0.8900458235336431,0.495054,9,0,1,59,0,0,7,0,1
0.8898008347677109,0.508741,55,0,0,34,0,0,5,0,0
0.8896959022647639,0.528677,66,0,1,28,1,0,3,0,1
0.8892875536718635,0.540787,42,0,1,36,0,0,0,0,0
0.8900962110048045,0.322779,1,1,1,25,0,0,0,1,0
0.8900962110048045,0.315922,2,1,1,55,0,0,1,1,0
0.8900962110048045,0.31539,3,1,1,45,0,0,0,1,0
0.8900962110048045,0.313281,2,1,1,33,0,0,0,1,0
0.8900962110048045,0.315012,3,1,1,33,0,0,0,1,0
0.8900962110048045,0.319728,2,1,1,24,0,0,0,1,0
0.8900962110048045,0.320685,2,1,1,26,0,0,0,1,0
0.8900962110048045,0.314652,1,1,1,50,0,0,0,1,0
0.8900962110048045,0.321,0,1,1,33,0,0,0,1,0
0.8900962110048045,0.31548,6,1,1,33,0,0,0,1,0
0.8900962110048045,0.313939,2,1,1,79,0,0,0,1,0
0.8900958912921306,0.453847,2,0,1,33,0,0,0,1,0
0.8900962110048045,0.314111,1,1,1,28,0,0,1,1,0
0.8900962110048045,0.326507,2,1,1,33,0,0,0,1,1
0.8900962110048045,0.327332,2,1,1,36,0,0,0,1,0
0.8900962110048045,0.315709,2,1,1,34,0,0,0,1,0
0.8900962110048045,0.32248,2,1,1,60,0,0,0,1,0
0.8900962110048045,0.316151,2,1,1,24,0,0,0,1,0
0.8900962110048045,0.314735,2,1,1,44,0,0,0,1,0
0.8900962110048045,0.314584,1,1,1,28,0,0,0,1,0
0.8900962110048045,0.319606,3,1,1,29,0,0,0,1,0
0.8900962110048045,0.326391,2,1,1,70,0,0,0,1,0
0.8900962110048045,0.326253,1,1,1,33,0,0,0,1,0
0.8900962110048045,0.317011,2,1,1,42,0,0,0,1,0
0.8900962110048045,0.313382,2,1,1,35,0,0,0,1,0
0.8900962110048045,0.318901,1,1,1,33,0,0,0,1,0
0.8900962110048045,0.314849,2,1,1,27,0,0,0,1,0
0.8900958912921306,0.452665,2,0,1,33,0,0,0,1,0
0.8900962110048045,0.313352,3,1,1,13,0,0,0,1,0
0.8900962110048045,0.313708,4,1,1,33,0,0,1,1,0
0.8900962110048045,0.315277,2,1,1,38,0,0,0,1,0
0.8900962110048045,0.31941,2,1,1,23,0,0,0,1,0
0.8900962110048045,0.314366,2,1,1,8,0,0,0,1,0
0.8900958912921306,0.453646,2,0,1,33,0,0,0,1,0
0.8898012099091639,0.528514,2,1,0,33,0,0,0,1,0
0.8898012099091639,0.52964,2,1,0,33,0,0,0,1,0
0.8898008347677109,0.524456,45,0,0,24,0,0,7,0,0
0.8900962110048045,0.313499,1,1,1,33,0,0,0,1,0
0.8900962110048045,0.318984,2,1,1,84,0,0,0,1,0
0.8900962110048045,0.318652,2,1,1,57,0,0,0,1,0
0.8900962110048045,0.329271,106,1,0,34,0,0,9,0,0
0.8915112399530635,0.388144,44,1,0,35,0,0,12,0,0
0.8898008347677109,0.509939,34,0,0,22,0,0,19,0,0
0.8898008347677109,0.515893,34,0,0,18,0,0,9,0,0
0.8898008347677109,0.512739,0,0,0,18,0,0,2,1,1
0.8900962110048045,0.33199,155,1,0,52,1,1,3,0,0
0.8898008347677109,0.508069,33,0,0,97,0,0,1,1,0
0.8911646654070444,0.434741,33,1,0,0,0,0,1,0,0
0.8900962110048045,0.314362,1,1,1,50,0,0,0,1,0
0.8900962110048045,0.315639,2,1,1,34,0,0,0,1,0
0.8900962110048045,0.31605,2,1,1,14,0,0,0,1,0
0.8900962110048045,0.317625,2,1,1,24,0,0,0,1,0
0.8898008347677109,0.507231,138,0,0,33,0,0,0,1,0
0.8900958912921306,0.454292,2,0,1,33,0,0,0,1,1
0.8900962110048045,0.315061,2,1,1,33,0,0,0,0,0
0.8900958912921306,0.463525,2,0,1,33,0,0,15,1,0
0.8898008347677109,0.511453,34,0,0,43,0,0,19,0,0
0.8898000449598336,0.539632,88,0,1,53,0,0,9,0,0
0.8898008347677109,0.528088,99,0,1,18,0,0,9,0,0
